text,category,urgency,department
평가 기준와 관련해 학습 계획을 세우기 위해 추가 설명이 필요합니다. 가정에서도 확인할 수 있는 기준을 공유해 주시면 좋겠습니다,수업/학습 문제,보통,교무부
평가 기준와 관련해 학습 계획을 세우기 위해 추가 설명이 필요합니다. 향후 같은 혼란이 없도록 안내 방식을 점검해 주시기 바랍니다,수업/학습 문제,보통,교무부
평가 기준와 관련해 수업 후 복습 과정에서 기준을 확인하기 어려웠습니다. 관련 내용을 다시 안내해 주시기 바랍니다,수업/학습 문제,보통,교무부
평가 기준와 관련해 수업 후 복습 과정에서 기준을 확인하기 어려웠습니다. 학생들이 이해할 수 있도록 보충 설명을 부탁드립니다,수업/학습 문제,보통,교무부
평가 기준와 관련해 수업 후 복습 과정에서 기준을 확인하기 어려웠습니다. 가정에서도 확인할 수 있는 기준을 공유해 주시면 좋겠습니다,수업/학습 문제,보통,교무부
평가 기준와 관련해 수업 후 복습 과정에서 기준을 확인하기 어려웠습니다. 향후 같은 혼란이 없도록 안내 방식을 점검해 주시기 바랍니다,수업/학습 문제,보통,교무부
보충 학습와 관련해 학생이 내용을 충분히 이해하기 어려웠다고 이야기했습니다. 관련 내용을 다시 안내해 주시기 바랍니다,수업/학습 문제,보통,교무부
보충 학습와 관련해 학생이 내용을 충분히 이해하기 어려웠다고 이야기했습니다. 학생들이 이해할 수 있도록 보충 설명을 부탁드립니다,수업/학습 문제,보통,교무부
보충 학습와 관련해 학생이 내용을 충분히 이해하기 어려웠다고 이야기했습니다. 가정에서도 확인할 수 있는 기준을 공유해 주시면 좋겠습니다,수업/학습 문제,보통,교무부
보충 학습와 관련해 학생이 내용을 충분히 이해하기 어려웠다고 이야기했습니다. 향후 같은 혼란이 없도록 안내 방식을 점검해 주시기 바랍니다,수업/학습 문제,보통,교무부
보충 학습와 관련해 가정에서 확인하기에 안내 내용이 다소 부족했습니다. 관련 내용을 다시 안내해 주시기 바랍니다,수업/학습 문제,보통,교무부
보충 학습와 관련해 가정에서 확인하기에 안내 내용이 다소 부족했습니다. 학생들이 이해할 수 있도록 보충 설명을 부탁드립니다,수업/학습 문제,보통,교무부
보충 학습와 관련해 가정에서 확인하기에 안내 내용이 다소 부족했습니다. 가정에서도 확인할 수 있는 기준을 공유해 주시면 좋겠습니다,수업/학습 문제,보통,교무부
보충 학습와 관련해 가정에서 확인하기에 안내 내용이 다소 부족했습니다. 향후 같은 혼란이 없도록 안내 방식을 점검해 주시기 바랍니다,수업/학습 문제,보통,교무부
보충 학습와 관련해 학생마다 이해 정도의 차이가 커 보였습니다. 관련 내용을 다시 안내해 주시기 바랍니다,수업/학습 문제,보통,교무부
보충 학습와 관련해 학생마다 이해 정도의 차이가 커 보였습니다. 학생들이 이해할 수 있도록 보충 설명을 부탁드립니다,수업/학습 문제,보통,교무부
보충 학습와 관련해 학생마다 이해 정도의 차이가 커 보였습니다. 가정에서도 확인할 수 있는 기준을 공유해 주시면 좋겠습니다,수업/학습 문제,보통,교무부
보충 학습와 관련해 학생마다 이해 정도의 차이가 커 보였습니다. 향후 같은 혼란이 없도록 안내 방식을 점검해 주시기 바랍니다,수업/학습 문제,보통,교무부
보충 학습와 관련해 공지된 내용과 실제 진행 방식이 달라 혼란이 있었습니다. 관련 내용을 다시 안내해 주시기 바랍니다,수업/학습 문제,보통,교무부
보충 학습와 관련해 공지된 내용과 실제 진행 방식이 달라 혼란이 있었습니다. 학생들이 이해할 수 있도록 보충 설명을 부탁드립니다,수업/학습 문제,보통,교무부
보충 학습와 관련해 공지된 내용과 실제 진행 방식이 달라 혼란이 있었습니다. 가정에서도 확인할 수 있는 기준을 공유해 주시면 좋겠습니다,수업/학습 문제,보통,교무부
보충 학습와 관련해 공지된 내용과 실제 진행 방식이 달라 혼란이 있었습니다. 향후 같은 혼란이 없도록 안내 방식을 점검해 주시기 바랍니다,수업/학습 문제,보통,교무부
보충 학습와 관련해 학습 계획을 세우기 위해 추가 설명이 필요합니다. 관련 내용을 다시 안내해 주시기 바랍니다,수업/학습 문제,보통,교무부
보충 학습와 관련해 학습 계획을 세우기 위해 추가 설명이 필요합니다. 학생들이 이해할 수 있도록 보충 설명을 부탁드립니다,수업/학습 문제,보통,교무부
보충 학습와 관련해 학습 계획을 세우기 위해 추가 설명이 필요합니다. 가정에서도 확인할 수 있는 기준을 공유해 주시면 좋겠습니다,수업/학습 문제,보통,교무부
보충 학습와 관련해 학습 계획을 세우기 위해 추가 설명이 필요합니다. 향후 같은 혼란이 없도록 안내 방식을 점검해 주시기 바랍니다,수업/학습 문제,보통,교무부
보충 학습와 관련해 수업 후 복습 과정에서 기준을 확인하기 어려웠습니다. 관련 내용을 다시 안내해 주시기 바랍니다,수업/학습 문제,보통,교무부
보충 학습와 관련해 수업 후 복습 과정에서 기준을 확인하기 어려웠습니다. 학생들이 이해할 수 있도록 보충 설명을 부탁드립니다,수업/학습 문제,보통,교무부
보충 학습와 관련해 수업 후 복습 과정에서 기준을 확인하기 어려웠습니다. 가정에서도 확인할 수 있는 기준을 공유해 주시면 좋겠습니다,수업/학습 문제,보통,교무부
보충 학습와 관련해 수업 후 복습 과정에서 기준을 확인하기 어려웠습니다. 향후 같은 혼란이 없도록 안내 방식을 점검해 주시기 바랍니다,수업/학습 문제,보통,교무부
수업 진도와 관련해 학생이 내용을 충분히 이해하기 어려웠다고 이야기했습니다. 관련 내용을 다시 안내해 주시기 바랍니다,수업/학습 문제,보통,교무부
수업 진도와 관련해 학생이 내용을 충분히 이해하기 어려웠다고 이야기했습니다. 학생들이 이해할 수 있도록 보충 설명을 부탁드립니다,수업/학습 문제,보통,교무부
수업 진도와 관련해 학생이 내용을 충분히 이해하기 어려웠다고 이야기했습니다. 가정에서도 확인할 수 있는 기준을 공유해 주시면 좋겠습니다,수업/학습 문제,보통,교무부
수업 진도와 관련해 학생이 내용을 충분히 이해하기 어려웠다고 이야기했습니다. 향후 같은 혼란이 없도록 안내 방식을 점검해 주시기 바랍니다,수업/학습 문제,보통,교무부
수업 진도와 관련해 가정에서 확인하기에 안내 내용이 다소 부족했습니다. 관련 내용을 다시 안내해 주시기 바랍니다,수업/학습 문제,보통,교무부
수업 진도와 관련해 가정에서 확인하기에 안내 내용이 다소 부족했습니다. 학생들이 이해할 수 있도록 보충 설명을 부탁드립니다,수업/학습 문제,보통,교무부
수업 진도와 관련해 가정에서 확인하기에 안내 내용이 다소 부족했습니다. 가정에서도 확인할 수 있는 기준을 공유해 주시면 좋겠습니다,수업/학습 문제,보통,교무부
수업 진도와 관련해 가정에서 확인하기에 안내 내용이 다소 부족했습니다. 향후 같은 혼란이 없도록 안내 방식을 점검해 주시기 바랍니다,수업/학습 문제,보통,교무부
수업 진도와 관련해 학생마다 이해 정도의 차이가 커 보였습니다. 관련 내용을 다시 안내해 주시기 바랍니다,수업/학습 문제,보통,교무부
수업 진도와 관련해 학생마다 이해 정도의 차이가 커 보였습니다. 학생들이 이해할 수 있도록 보충 설명을 부탁드립니다,수업/학습 문제,보통,교무부
수업 진도와 관련해 학생마다 이해 정도의 차이가 커 보였습니다. 가정에서도 확인할 수 있는 기준을 공유해 주시면 좋겠습니다,수업/학습 문제,보통,교무부
수업 진도와 관련해 학생마다 이해 정도의 차이가 커 보였습니다. 향후 같은 혼란이 없도록 안내 방식을 점검해 주시기 바랍니다,수업/학습 문제,보통,교무부
수업 진도와 관련해 공지된 내용과 실제 진행 방식이 달라 혼란이 있었습니다. 관련 내용을 다시 안내해 주시기 바랍니다,수업/학습 문제,보통,교무부
수업 진도와 관련해 공지된 내용과 실제 진행 방식이 달라 혼란이 있었습니다. 학생들이 이해할 수 있도록 보충 설명을 부탁드립니다,수업/학습 문제,보통,교무부
수업 진도와 관련해 공지된 내용과 실제 진행 방식이 달라 혼란이 있었습니다. 가정에서도 확인할 수 있는 기준을 공유해 주시면 좋겠습니다,수업/학습 문제,보통,교무부
수업 진도와 관련해 공지된 내용과 실제 진행 방식이 달라 혼란이 있었습니다. 향후 같은 혼란이 없도록 안내 방식을 점검해 주시기 바랍니다,수업/학습 문제,보통,교무부
수업 진도와 관련해 학습 계획을 세우기 위해 추가 설명이 필요합니다. 관련 내용을 다시 안내해 주시기 바랍니다,수업/학습 문제,보통,교무부
수업 진도와 관련해 학습 계획을 세우기 위해 추가 설명이 필요합니다. 학생들이 이해할 수 있도록 보충 설명을 부탁드립니다,수업/학습 문제,보통,교무부
수업 진도와 관련해 학습 계획을 세우기 위해 추가 설명이 필요합니다. 가정에서도 확인할 수 있는 기준을 공유해 주시면 좋겠습니다,수업/학습 문제,보통,교무부
수업 진도와 관련해 학습 계획을 세우기 위해 추가 설명이 필요합니다. 향후 같은 혼란이 없도록 안내 방식을 점검해 주시기 바랍니다,수업/학습 문제,보통,교무부
수업 진도와 관련해 수업 후 복습 과정에서 기준을 확인하기 어려웠습니다. 관련 내용을 다시 안내해 주시기 바랍니다,수업/학습 문제,보통,교무부
수업 진도와 관련해 수업 후 복습 과정에서 기준을 확인하기 어려웠습니다. 학생들이 이해할 수 있도록 보충 설명을 부탁드립니다,수업/학습 문제,보통,교무부
수업 진도와 관련해 수업 후 복습 과정에서 기준을 확인하기 어려웠습니다. 가정에서도 확인할 수 있는 기준을 공유해 주시면 좋겠습니다,수업/학습 문제,보통,교무부
수업 진도와 관련해 수업 후 복습 과정에서 기준을 확인하기 어려웠습니다. 향후 같은 혼란이 없도록 안내 방식을 점검해 주시기 바랍니다,수업/학습 문제,보통,교무부
질문 응답와 관련해 학생이 내용을 충분히 이해하기 어려웠다고 이야기했습니다. 관련 내용을 다시 안내해 주시기 바랍니다,수업/학습 문제,보통,교무부
질문 응답와 관련해 학생이 내용을 충분히 이해하기 어려웠다고 이야기했습니다. 학생들이 이해할 수 있도록 보충 설명을 부탁드립니다,수업/학습 문제,보통,교무부
